CaptureSignal II -  INSA de Lyon - MATEIS / SGM - JF -  2007 -
Utilisateur: 

Description: 

N°	Date	Heure	Temps (s)	Voie 0 T éch(°C)	Voie 1 T Four(°C)	Voie 2 DL (1/10 mm)	Voie 3 	Voie 4 	Voie 5 	Voie 6 	Voie 7 	Voie 0 volts	Voie 1 volts	Voie 2 volts	Voie 3 volts	Voie 4 volts 	Voie 5 volts	Voie 6 volts	Voie 7 volts	Incident n°	Incident txt
332	30-09-2015	09:44:20	1655.00	251.6	275.9	0.045	0	0	0	0	0	-0.647783	-0.678501	0.045065	0.000000	0.000000	0.000000	0.000000	0.000000	0		
333	30-09-2015	09:44:25	1660.00	252.4	276.8	0.046	0	0	0	0	0	-0.648833	-0.679544	0.045558	0.000000	0.000000	0.000000	0.000000	0.000000	0		
334	30-09-2015	09:44:30	1665.00	253.3	277.6	0.046	0	0	0	0	0	-0.649928	-0.680588	0.045838	0.000000	0.000000	0.000000	0.000000	0.000000	0		
335	30-09-2015	09:44:35	1670.00	254.1	278.4	0.046	0	0	0	0	0	-0.650993	-0.681602	0.046177	0.000000	0.000000	0.000000	0.000000	0.000000	0		
336	30-09-2015	09:44:40	1675.00	255.0	279.2	0.047	0	0	0	0	0	-0.652104	-0.682634	0.046614	0.000000	0.000000	0.000000	0.000000	0.000000	0		
337	30-09-2015	09:44:45	1680.00	255.9	280.1	0.047	0	0	0	0	0	-0.653225	-0.683692	0.047077	0.000000	0.000000	0.000000	0.000000	0.000000	0		
338	30-09-2015	09:44:50	1685.00	256.8	280.8	0.047	0	0	0	0	0	-0.654435	-0.684668	0.047357	0.000000	0.000000	0.000000	0.000000	0.000000	0		
339	30-09-2015	09:44:55	1690.00	257.7	281.7	0.048	0	0	0	0	0	-0.655573	-0.685728	0.047726	0.000000	0.000000	0.000000	0.000000	0.000000	0		
340	30-09-2015	09:45:00	1695.00	258.7	282.5	0.048	0	0	0	0	0	-0.656757	-0.686721	0.048193	0.000000	0.000000	0.000000	0.000000	0.000000	0		
341	30-09-2015	09:45:05	1700.00	259.5	283.4	0.049	0	0	0	0	0	-0.657806	-0.687850	0.048609	0.000000	0.000000	0.000000	0.000000	0.000000	0		
342	30-09-2015	09:45:10	1705.00	260.4	284.2	0.049	0	0	0	0	0	-0.658947	-0.688865	0.048865	0.000000	0.000000	0.000000	0.000000	0.000000	0		
343	30-09-2015	09:45:15	1710.00	261.3	285.0	0.049	0	0	0	0	0	-0.660068	-0.689897	0.049280	0.000000	0.000000	0.000000	0.000000	0.000000	0		
344	30-09-2015	09:45:20	1715.00	262.2	285.9	0.050	0	0	0	0	0	-0.661164	-0.690965	0.049571	0.000000	0.000000	0.000000	0.000000	0.000000	0		
345	30-09-2015	09:45:25	1720.00	263.0	286.6	0.050	0	0	0	0	0	-0.662250	-0.691867	0.049994	0.000000	0.000000	0.000000	0.000000	0.000000	0		
346	30-09-2015	09:45:30	1725.00	263.9	287.5	0.050	0	0	0	0	0	-0.663377	-0.692987	0.050466	0.000000	0.000000	0.000000	0.000000	0.000000	0		
347	30-09-2015	09:45:35	1730.00	264.8	288.3	0.051	0	0	0	0	0	-0.664500	-0.694056	0.050736	0.000000	0.000000	0.000000	0.000000	0.000000	0		
348	30-09-2015	09:45:40	1735.00	265.7	289.1	0.051	0	0	0	0	0	-0.665609	-0.695080	0.051126	0.000000	0.000000	0.000000	0.000000	0.000000	0		
349	30-09-2015	09:45:45	1740.00	266.6	289.9	0.051	0	0	0	0	0	-0.666757	-0.696120	0.051493	0.000000	0.000000	0.000000	0.000000	0.000000	0		
350	30-09-2015	09:45:50	1745.00	267.6	290.8	0.052	0	0	0	0	0	-0.667947	-0.697189	0.051971	0.000000	0.000000	0.000000	0.000000	0.000000	0		
351	30-09-2015	09:45:55	1750.00	268.4	291.6	0.052	0	0	0	0	0	-0.669066	-0.698210	0.052374	0.000000	0.000000	0.000000	0.000000	0.000000	0		
352	30-09-2015	09:46:00	1755.00	269.4	292.5	0.053	0	0	0	0	0	-0.670206	-0.699269	0.052728	0.000000	0.000000	0.000000	0.000000	0.000000	0		
353	30-09-2015	09:46:05	1760.00	270.2	293.3	0.053	0	0	0	0	0	-0.671328	-0.700288	0.053043	0.000000	0.000000	0.000000	0.000000	0.000000	0		
354	30-09-2015	09:46:10	1765.00	271.1	294.1	0.053	0	0	0	0	0	-0.672449	-0.701301	0.053425	0.000000	0.000000	0.000000	0.000000	0.000000	0		
355	30-09-2015	09:46:15	1770.00	272.0	294.9	0.054	0	0	0	0	0	-0.673550	-0.702331	0.053803	0.000000	0.000000	0.000000	0.000000	0.000000	0		
356	30-09-2015	09:46:20	1775.00	272.9	295.7	0.054	0	0	0	0	0	-0.674659	-0.703356	0.054195	0.000000	0.000000	0.000000	0.000000	0.000000	0		
357	30-09-2015	09:46:25	1780.00	273.8	296.5	0.055	0	0	0	0	0	-0.675742	-0.704371	0.054592	0.000000	0.000000	0.000000	0.000000	0.000000	0		
358	30-09-2015	09:46:30	1785.00	274.7	297.4	0.055	0	0	0	0	0	-0.676916	-0.705434	0.055098	0.000000	0.000000	0.000000	0.000000	0.000000	0		
359	30-09-2015	09:46:35	1790.00	275.5	298.2	0.055	0	0	0	0	0	-0.677987	-0.706436	0.055381	0.000000	0.000000	0.000000	0.000000	0.000000	0		
360	30-09-2015	09:46:40	1795.00	276.5	299.0	0.056	0	0	0	0	0	-0.679186	-0.707469	0.055628	0.000000	0.000000	0.000000	0.000000	0.000000	0		
361	30-09-2015	09:46:45	1800.00	277.4	299.8	0.056	0	0	0	0	0	-0.680349	-0.708563	0.056178	0.000000	0.000000	0.000000	0.000000	0.000000	0		
362	30-09-2015	09:46:50	1805.00	278.3	300.7	0.056	0	0	0	0	0	-0.681464	-0.709578	0.056443	0.000000	0.000000	0.000000	0.000000	0.000000	0		
363	30-09-2015	09:46:55	1810.00	279.2	301.5	0.057	0	0	0	0	0	-0.682562	-0.710625	0.056847	0.000000	0.000000	0.000000	0.000000	0.000000	0		
364	30-09-2015	09:47:00	1815.00	280.1	302.3	0.057	0	0	0	0	0	-0.683695	-0.711656	0.057345	0.000000	0.000000	0.000000	0.000000	0.000000	0		
365	30-09-2015	09:47:05	1820.00	281.0	303.1	0.058	0	0	0	0	0	-0.684853	-0.712703	0.057525	0.000000	0.000000	0.000000	0.000000	0.000000	0		
366	30-09-2015	09:47:10	1825.00	281.9	304.0	0.058	0	0	0	0	0	-0.686014	-0.713738	0.058139	0.000000	0.000000	0.000000	0.000000	0.000000	0		
367	30-09-2015	09:47:15	1830.00	282.8	304.8	0.058	0	0	0	0	0	-0.687124	-0.714785	0.058305	0.000000	0.000000	0.000000	0.000000	0.000000	0		
368	30-09-2015	09:47:20	1835.00	283.7	305.6	0.059	0	0	0	0	0	-0.688279	-0.715832	0.058674	0.000000	0.000000	0.000000	0.000000	0.000000	0		
369	30-09-2015	09:47:25	1840.00	284.6	306.4	0.059	0	0	0	0	0	-0.689396	-0.716843	0.059109	0.000000	0.000000	0.000000	0.000000	0.000000	0		
370	30-09-2015	09:47:30	1845.00	285.5	307.3	0.060	0	0	0	0	0	-0.690515	-0.717885	0.059594	0.000000	0.000000	0.000000	0.000000	0.000000	0		
371	30-09-2015	09:47:35	1850.00	286.4	308.1	0.060	0	0	0	0	0	-0.691619	-0.718961	0.059817	0.000000	0.000000	0.000000	0.000000	0.000000	0		
372	30-09-2015	09:47:40	1855.00	287.3	309.0	0.060	0	0	0	0	0	-0.692743	-0.720011	0.060350	0.000000	0.000000	0.000000	0.000000	0.000000	0		
373	30-09-2015	09:47:45	1860.00	288.2	309.8	0.061	0	0	0	0	0	-0.693893	-0.721017	0.060693	0.000000	0.000000	0.000000	0.000000	0.000000	0		
374	30-09-2015	09:47:50	1865.00	289.1	310.6	0.061	0	0	0	0	0	-0.695022	-0.722054	0.061124	0.000000	0.000000	0.000000	0.000000	0.000000	0		
375	30-09-2015	09:47:55	1870.00	290.0	311.4	0.061	0	0	0	0	0	-0.696131	-0.723075	0.061462	0.000000	0.000000	0.000000	0.000000	0.000000	0		
376	30-09-2015	09:48:00	1875.00	290.9	312.2	0.062	0	0	0	0	0	-0.697261	-0.724125	0.061891	0.000000	0.000000	0.000000	0.000000	0.000000	0		
377	30-09-2015	09:48:05	1880.00	291.8	313.1	0.062	0	0	0	0	0	-0.698397	-0.725170	0.062112	0.000000	0.000000	0.000000	0.000000	0.000000	0		
378	30-09-2015	09:48:10	1885.00	292.6	313.9	0.063	0	0	0	0	0	-0.699509	-0.726195	0.062527	0.000000	0.000000	0.000000	0.000000	0.000000	0		
379	30-09-2015	09:48:15	1890.00	293.6	314.8	0.063	0	0	0	0	0	-0.700729	-0.727291	0.063022	0.000000	0.000000	0.000000	0.000000	0.000000	0		
380	30-09-2015	09:48:20	1895.00	294.5	315.6	0.063	0	0	0	0	0	-0.701826	-0.728330	0.063201	0.000000	0.000000	0.000000	0.000000	0.000000	0		
381	30-09-2015	09:48:25	1900.00	295.3	316.4	0.064	0	0	0	0	0	-0.702903	-0.729291	0.063746	0.000000	0.000000	0.000000	0.000000	0.000000	0		
382	30-09-2015	09:48:30	1905.00	296.2	317.2	0.064	0	0	0	0	0	-0.703985	-0.730315	0.064141	0.000000	0.000000	0.000000	0.000000	0.000000	0		
383	30-09-2015	09:48:35	1910.00	297.1	318.0	0.064	0	0	0	0	0	-0.705076	-0.731393	0.064438	0.000000	0.000000	0.000000	0.000000	0.000000	0		
384	30-09-2015	09:48:40	1915.00	298.0	318.8	0.065	0	0	0	0	0	-0.706194	-0.732420	0.064756	0.000000	0.000000	0.000000	0.000000	0.000000	0		
385	30-09-2015	09:48:45	1920.00	298.8	319.6	0.065	0	0	0	0	0	-0.707299	-0.733420	0.065154	0.000000	0.000000	0.000000	0.000000	0.000000	0		
386	30-09-2015	09:48:50	1925.00	299.7	320.5	0.066	0	0	0	0	0	-0.708422	-0.734493	0.065607	0.000000	0.000000	0.000000	0.000000	0.000000	0		
387	30-09-2015	09:48:55	1930.00	300.7	321.3	0.066	0	0	0	0	0	-0.709578	-0.735516	0.066028	0.000000	0.000000	0.000000	0.000000	0.000000	0		
388	30-09-2015	09:49:00	1935.00	301.5	322.1	0.066	0	0	0	0	0	-0.710619	-0.736547	0.066383	0.000000	0.000000	0.000000	0.000000	0.000000	0		
389	30-09-2015	09:49:05	1940.00	302.4	323.0	0.067	0	0	0	0	0	-0.711770	-0.737581	0.066722	0.000000	0.000000	0.000000	0.000000	0.000000	0		
390	30-09-2015	09:49:10	1945.00	303.3	323.8	0.067	0	0	0	0	0	-0.712889	-0.738592	0.067252	0.000000	0.000000	0.000000	0.000000	0.000000	0		
391	30-09-2015	09:49:15	1950.00	304.2	324.6	0.068	0	0	0	0	0	-0.714017	-0.739664	0.067537	0.000000	0.000000	0.000000	0.000000	0.000000	0		
392	30-09-2015	09:49:20	1955.00	305.1	325.5	0.068	0	0	0	0	0	-0.715114	-0.740714	0.067869	0.000000	0.000000	0.000000	0.000000	0.000000	0		
393	30-09-2015	09:49:25	1960.00	306.0	326.3	0.068	0	0	0	0	0	-0.716244	-0.741758	0.068365	0.000000	0.000000	0.000000	0.000000	0.000000	0		
394	30-09-2015	09:49:30	1965.00	306.8	327.1	0.069	0	0	0	0	0	-0.717349	-0.742769	0.068709	0.000000	0.000000	0.000000	0.000000	0.000000	0		
395	30-09-2015	09:49:35	1970.00	307.7	327.9	0.069	0	0	0	0	0	-0.718486	-0.743842	0.069091	0.000000	0.000000	0.000000	0.000000	0.000000	0		
396	30-09-2015	09:49:40	1975.00	308.7	328.8	0.069	0	0	0	0	0	-0.719627	-0.744862	0.069412	0.000000	0.000000	0.000000	0.000000	0.000000	0		
397	30-09-2015	09:49:45	1980.00	309.5	329.6	0.070	0	0	0	0	0	-0.720716	-0.745976	0.069874	0.000000	0.000000	0.000000	0.000000	0.000000	0		
398	30-09-2015	09:49:50	1985.00	310.4	330.4	0.070	0	0	0	0	0	-0.721848	-0.746947	0.070239	0.000000	0.000000	0.000000	0.000000	0.000000	0		
399	30-09-2015	09:49:55	1990.00	311.3	331.3	0.071	0	0	0	0	0	-0.722955	-0.747998	0.070835	0.000000	0.000000	0.000000	0.000000	0.000000	0		
400	30-09-2015	09:50:00	1995.00	312.2	332.1	0.071	0	0	0	0	0	-0.724091	-0.749019	0.071159	0.000000	0.000000	0.000000	0.000000	0.000000	0		
401	30-09-2015	09:50:05	2000.00	313.1	333.0	0.072	0	0	0	0	0	-0.725271	-0.750122	0.071599	0.000000	0.000000	0.000000	0.000000	0.000000	0		
402	30-09-2015	09:50:10	2005.00	314.0	333.8	0.072	0	0	0	0	0	-0.726354	-0.751125	0.071941	0.000000	0.000000	0.000000	0.000000	0.000000	0		
403	30-09-2015	09:50:15	2010.00	314.9	334.6	0.072	0	0	0	0	0	-0.727452	-0.752139	0.072327	0.000000	0.000000	0.000000	0.000000	0.000000	0		
404	30-09-2015	09:50:20	2015.00	315.9	335.4	0.073	0	0	0	0	0	-0.728668	-0.753219	0.072770	0.000000	0.000000	0.000000	0.000000	0.000000	0		
405	30-09-2015	09:50:25	2020.00	316.7	336.2	0.073	0	0	0	0	0	-0.729788	-0.754240	0.073042	0.000000	0.000000	0.000000	0.000000	0.000000	0		
406	30-09-2015	09:50:30	2025.00	317.7	337.0	0.073	0	0	0	0	0	-0.730987	-0.755241	0.073403	0.000000	0.000000	0.000000	0.000000	0.000000	0		
407	30-09-2015	09:50:35	2030.00	318.6	337.9	0.074	0	0	0	0	0	-0.732140	-0.756316	0.073954	0.000000	0.000000	0.000000	0.000000	0.000000	0		
408	30-09-2015	09:50:40	2035.00	319.5	338.7	0.074	0	0	0	0	0	-0.733238	-0.757346	0.074261	0.000000	0.000000	0.000000	0.000000	0.000000	0		
409	30-09-2015	09:50:45	2040.00	320.4	339.6	0.075	0	0	0	0	0	-0.734325	-0.758408	0.074608	0.000000	0.000000	0.000000	0.000000	0.000000	0		
410	30-09-2015	09:50:50	2045.00	321.2	340.4	0.075	0	0	0	0	0	-0.735411	-0.759442	0.075177	0.000000	0.000000	0.000000	0.000000	0.000000	0		
411	30-09-2015	09:50:55	2050.00	322.1	341.2	0.075	0	0	0	0	0	-0.736527	-0.760487	0.075435	0.000000	0.000000	0.000000	0.000000	0.000000	0		
412	30-09-2015	09:51:00	2055.00	323.0	342.0	0.076	0	0	0	0	0	-0.737616	-0.761484	0.076043	0.000000	0.000000	0.000000	0.000000	0.000000	0		
413	30-09-2015	09:51:05	2060.00	323.9	342.8	0.076	0	0	0	0	0	-0.738730	-0.762509	0.076264	0.000000	0.000000	0.000000	0.000000	0.000000	0		
414	30-09-2015	09:51:10	2065.00	324.7	343.7	0.077	0	0	0	0	0	-0.739826	-0.763533	0.076716	0.000000	0.000000	0.000000	0.000000	0.000000	0		
415	30-09-2015	09:51:15	2070.00	325.6	344.5	0.077	0	0	0	0	0	-0.740921	-0.764541	0.077217	0.000000	0.000000	0.000000	0.000000	0.000000	0		
416	30-09-2015	09:51:20	2075.00	326.5	345.3	0.078	0	0	0	0	0	-0.742006	-0.765587	0.077545	0.000000	0.000000	0.000000	0.000000	0.000000	0		
417	30-09-2015	09:51:25	2080.00	327.4	346.1	0.078	0	0	0	0	0	-0.743177	-0.766606	0.077908	0.000000	0.000000	0.000000	0.000000	0.000000	0		
418	30-09-2015	09:51:30	2085.00	328.3	346.9	0.078	0	0	0	0	0	-0.744261	-0.767662	0.078340	0.000000	0.000000	0.000000	0.000000	0.000000	0		
419	30-09-2015	09:51:35	2090.00	329.2	347.8	0.079	0	0	0	0	0	-0.745401	-0.768669	0.078633	0.000000	0.000000	0.000000	0.000000	0.000000	0		
420	30-09-2015	09:51:40	2095.00	330.1	348.6	0.079	0	0	0	0	0	-0.746567	-0.769720	0.079089	0.000000	0.000000	0.000000	0.000000	0.000000	0		
421	30-09-2015	09:51:45	2100.00	331.0	349.4	0.080	0	0	0	0	0	-0.747693	-0.770715	0.079643	0.000000	0.000000	0.000000	0.000000	0.000000	0		
422	30-09-2015	09:51:50	2105.00	331.9	350.2	0.080	0	0	0	0	0	-0.748786	-0.771795	0.079979	0.000000	0.000000	0.000000	0.000000	0.000000	0		
423	30-09-2015	09:51:55	2110.00	332.8	351.1	0.080	0	0	0	0	0	-0.749915	-0.772811	0.080352	0.000000	0.000000	0.000000	0.000000	0.000000	0		
424	30-09-2015	09:52:00	2115.00	333.6	351.9	0.081	0	0	0	0	0	-0.750968	-0.773862	0.080606	0.000000	0.000000	0.000000	0.000000	0.000000	0		
425	30-09-2015	09:52:05	2120.00	334.6	352.7	0.081	0	0	0	0	0	-0.752125	-0.774841	0.081185	0.000000	0.000000	0.000000	0.000000	0.000000	0		
426	30-09-2015	09:52:10	2125.00	335.4	353.5	0.082	0	0	0	0	0	-0.753172	-0.775918	0.081519	0.000000	0.000000	0.000000	0.000000	0.000000	0		
427	30-09-2015	09:52:15	2130.00	336.3	354.4	0.082	0	0	0	0	0	-0.754263	-0.776963	0.082026	0.000000	0.000000	0.000000	0.000000	0.000000	0		
428	30-09-2015	09:52:20	2135.00	337.1	355.2	0.082	0	0	0	0	0	-0.755349	-0.777972	0.082306	0.000000	0.000000	0.000000	0.000000	0.000000	0		
429	30-09-2015	09:52:25	2140.00	338.0	356.0	0.083	0	0	0	0	0	-0.756439	-0.778995	0.082779	0.000000	0.000000	0.000000	0.000000	0.000000	0		
430	30-09-2015	09:52:30	2145.00	338.9	356.8	0.083	0	0	0	0	0	-0.757602	-0.779970	0.083213	0.000000	0.000000	0.000000	0.000000	0.000000	0		
431	30-09-2015	09:52:35	2150.00	339.7	357.7	0.084	0	0	0	0	0	-0.758625	-0.781072	0.083577	0.000000	0.000000	0.000000	0.000000	0.000000	0		
432	30-09-2015	09:52:40	2155.00	340.6	358.5	0.084	0	0	0	0	0	-0.759758	-0.782120	0.084046	0.000000	0.000000	0.000000	0.000000	0.000000	0		
433	30-09-2015	09:52:45	2160.00	341.5	359.3	0.084	0	0	0	0	0	-0.760822	-0.783157	0.084350	0.000000	0.000000	0.000000	0.000000	0.000000	0		
434	30-09-2015	09:52:50	2165.00	342.4	360.1	0.085	0	0	0	0	0	-0.761933	-0.784184	0.084810	0.000000	0.000000	0.000000	0.000000	0.000000	0		
435	30-09-2015	09:52:55	2170.00	343.2	360.9	0.085	0	0	0	0	0	-0.763025	-0.785159	0.085276	0.000000	0.000000	0.000000	0.000000	0.000000	0		
436	30-09-2015	09:53:00	2175.00	344.1	361.7	0.086	0	0	0	0	0	-0.764135	-0.786192	0.085553	0.000000	0.000000	0.000000	0.000000	0.000000	0		
437	30-09-2015	09:53:05	2180.00	345.0	362.6	0.086	0	0	0	0	0	-0.765252	-0.787226	0.086056	0.000000	0.000000	0.000000	0.000000	0.000000	0		
438	30-09-2015	09:53:10	2185.00	345.9	363.4	0.086	0	0	0	0	0	-0.766387	-0.788297	0.086316	0.000000	0.000000	0.000000	0.000000	0.000000	0		
439	30-09-2015	09:53:15	2190.00	346.8	364.2	0.087	0	0	0	0	0	-0.767500	-0.789319	0.086839	0.000000	0.000000	0.000000	0.000000	0.000000	0		
440	30-09-2015	09:53:20	2195.00	347.7	365.1	0.087	0	0	0	0	0	-0.768649	-0.790410	0.087227	0.000000	0.000000	0.000000	0.000000	0.000000	0		
441	30-09-2015	09:53:25	2200.00	348.6	365.9	0.088	0	0	0	0	0	-0.769712	-0.791449	0.087766	0.000000	0.000000	0.000000	0.000000	0.000000	0		
442	30-09-2015	09:53:30	2205.00	349.4	366.7	0.088	0	0	0	0	0	-0.770788	-0.792410	0.087918	0.000000	0.000000	0.000000	0.000000	0.000000	0		
443	30-09-2015	09:53:35	2210.00	350.3	367.6	0.088	0	0	0	0	0	-0.771906	-0.793490	0.088478	0.000000	0.000000	0.000000	0.000000	0.000000	0		
444	30-09-2015	09:53:40	2215.00	351.3	368.4	0.089	0	0	0	0	0	-0.773065	-0.794542	0.088761	0.000000	0.000000	0.000000	0.000000	0.000000	0		
445	30-09-2015	09:53:45	2220.00	352.1	369.2	0.089	0	0	0	0	0	-0.774130	-0.795565	0.089277	0.000000	0.000000	0.000000	0.000000	0.000000	0		
446	30-09-2015	09:53:50	2225.00	353.0	370.0	0.090	0	0	0	0	0	-0.775194	-0.796566	0.089689	0.000000	0.000000	0.000000	0.000000	0.000000	0		
447	30-09-2015	09:53:55	2230.00	353.9	370.8	0.090	0	0	0	0	0	-0.776311	-0.797527	0.089944	0.000000	0.000000	0.000000	0.000000	0.000000	0		
448	30-09-2015	09:54:00	2235.00	354.7	371.7	0.090	0	0	0	0	0	-0.777404	-0.798628	0.090428	0.000000	0.000000	0.000000	0.000000	0.000000	0		
449	30-09-2015	09:54:05	2240.00	355.6	372.5	0.091	0	0	0	0	0	-0.778515	-0.799685	0.090728	0.000000	0.000000	0.000000	0.000000	0.000000	0		
450	30-09-2015	09:54:10	2245.00	356.5	373.4	0.091	0	0	0	0	0	-0.779616	-0.800729	0.091217	0.000000	0.000000	0.000000	0.000000	0.000000	0		
451	30-09-2015	09:54:15	2250.00	357.4	374.2	0.092	0	0	0	0	0	-0.780765	-0.801751	0.091719	0.000000	0.000000	0.000000	0.000000	0.000000	0		
452	30-09-2015	09:54:20	2255.00	358.3	375.0	0.092	0	0	0	0	0	-0.781881	-0.802801	0.092029	0.000000	0.000000	0.000000	0.000000	0.000000	0		
453	30-09-2015	09:54:25	2260.00	359.2	375.8	0.092	0	0	0	0	0	-0.782959	-0.803827	0.092477	0.000000	0.000000	0.000000	0.000000	0.000000	0		
454	30-09-2015	09:54:30	2265.00	360.1	376.7	0.093	0	0	0	0	0	-0.784084	-0.804864	0.092822	0.000000	0.000000	0.000000	0.000000	0.000000	0		
455	30-09-2015	09:54:35	2270.00	360.9	377.5	0.093	0	0	0	0	0	-0.785114	-0.805893	0.093283	0.000000	0.000000	0.000000	0.000000	0.000000	0		
456	30-09-2015	09:54:40	2275.00	361.8	378.3	0.094	0	0	0	0	0	-0.786276	-0.806958	0.093721	0.000000	0.000000	0.000000	0.000000	0.000000	0		
457	30-09-2015	09:54:45	2280.00	362.7	379.2	0.094	0	0	0	0	0	-0.787367	-0.808027	0.094015	0.000000	0.000000	0.000000	0.000000	0.000000	0		
458	30-09-2015	09:54:50	2285.00	363.5	380.0	0.095	0	0	0	0	0	-0.788434	-0.809053	0.094559	0.000000	0.000000	0.000000	0.000000	0.000000	0		
459	30-09-2015	09:54:55	2290.00	364.4	380.9	0.095	0	0	0	0	0	-0.789569	-0.810093	0.094856	0.000000	0.000000	0.000000	0.000000	0.000000	0		
460	30-09-2015	09:55:00	2295.00	365.3	381.7	0.095	0	0	0	0	0	-0.790670	-0.811184	0.095202	0.000000	0.000000	0.000000	0.000000	0.000000	0		
461	30-09-2015	09:55:05	2300.00	366.2	382.5	0.096	0	0	0	0	0	-0.791792	-0.812151	0.095657	0.000000	0.000000	0.000000	0.000000	0.000000	0		
462	30-09-2015	09:55:10	2305.00	367.1	383.4	0.096	0	0	0	0	0	-0.792865	-0.813287	0.096057	0.000000	0.000000	0.000000	0.000000	0.000000	0		
463	30-09-2015	09:55:15	2310.00	368.0	384.2	0.097	0	0	0	0	0	-0.793999	-0.814318	0.096511	0.000000	0.000000	0.000000	0.000000	0.000000	0		
464	30-09-2015	09:55:20	2315.00	368.9	385.1	0.097	0	0	0	0	0	-0.795087	-0.815359	0.096794	0.000000	0.000000	0.000000	0.000000	0.000000	0		
465	30-09-2015	09:55:25	2320.00	369.7	385.9	0.097	0	0	0	0	0	-0.796136	-0.816381	0.097313	0.000000	0.000000	0.000000	0.000000	0.000000	0		
466	30-09-2015	09:55:30	2325.00	370.7	386.7	0.098	0	0	0	0	0	-0.797367	-0.817442	0.097655	0.000000	0.000000	0.000000	0.000000	0.000000	0		
467	30-09-2015	09:55:35	2330.00	371.5	387.6	0.098	0	0	0	0	0	-0.798436	-0.818473	0.098005	0.000000	0.000000	0.000000	0.000000	0.000000	0		
468	30-09-2015	09:55:40	2335.00	372.4	388.4	0.098	0	0	0	0	0	-0.799537	-0.819534	0.098418	0.000000	0.000000	0.000000	0.000000	0.000000	0		
469	30-09-2015	09:55:45	2340.00	373.3	389.2	0.099	0	0	0	0	0	-0.800674	-0.820582	0.098857	0.000000	0.000000	0.000000	0.000000	0.000000	0		
470	30-09-2015	09:55:50	2345.00	374.2	390.1	0.099	0	0	0	0	0	-0.801763	-0.821644	0.099200	0.000000	0.000000	0.000000	0.000000	0.000000	0		
471	30-09-2015	09:55:55	2350.00	375.1	391.0	0.100	0	0	0	0	0	-0.802858	-0.822722	0.099623	0.000000	0.000000	0.000000	0.000000	0.000000	0		
472	30-09-2015	09:56:00	2355.00	376.0	391.8	0.100	0	0	0	0	0	-0.804015	-0.823750	0.099978	0.000000	0.000000	0.000000	0.000000	0.000000	0		
473	30-09-2015	09:56:05	2360.00	376.8	392.6	0.101	0	0	0	0	0	-0.805070	-0.824821	0.100550	0.000000	0.000000	0.000000	0.000000	0.000000	0		
474	30-09-2015	09:56:10	2365.00	377.7	393.5	0.101	0	0	0	0	0	-0.806123	-0.825894	0.100825	0.000000	0.000000	0.000000	0.000000	0.000000	0		
475	30-09-2015	09:56:15	2370.00	378.6	394.3	0.101	0	0	0	0	0	-0.807249	-0.826946	0.101326	0.000000	0.000000	0.000000	0.000000	0.000000	0		
476	30-09-2015	09:56:20	2375.00	379.4	395.2	0.102	0	0	0	0	0	-0.808313	-0.827989	0.101535	0.000000	0.000000	0.000000	0.000000	0.000000	0		
477	30-09-2015	09:56:25	2380.00	380.3	396.0	0.102	0	0	0	0	0	-0.809415	-0.829063	0.101990	0.000000	0.000000	0.000000	0.000000	0.000000	0		
478	30-09-2015	09:56:30	2385.00	381.2	396.8	0.102	0	0	0	0	0	-0.810472	-0.830056	0.102436	0.000000	0.000000	0.000000	0.000000	0.000000	0		
479	30-09-2015	09:56:35	2390.00	382.0	397.8	0.103	0	0	0	0	0	-0.811572	-0.831221	0.102844	0.000000	0.000000	0.000000	0.000000	0.000000	0		
480	30-09-2015	09:56:40	2395.00	383.0	398.6	0.103	0	0	0	0	0	-0.812741	-0.832228	0.103312	0.000000	0.000000	0.000000	0.000000	0.000000	0		
481	30-09-2015	09:56:45	2400.00	383.8	399.4	0.104	0	0	0	0	0	-0.813809	-0.833307	0.103703	0.000000	0.000000	0.000000	0.000000	0.000000	0		
482	30-09-2015	09:56:50	2405.00	384.7	400.3	0.104	0	0	0	0	0	-0.814957	-0.834383	0.104060	0.000000	0.000000	0.000000	0.000000	0.000000	0		
483	30-09-2015	09:56:55	2410.00	385.6	401.1	0.104	0	0	0	0	0	-0.816048	-0.835382	0.104451	0.000000	0.000000	0.000000	0.000000	0.000000	0		
484	30-09-2015	09:57:00	2415.00	386.5	402.0	0.105	0	0	0	0	0	-0.817126	-0.836541	0.104914	0.000000	0.000000	0.000000	0.000000	0.000000	0		
485	30-09-2015	09:57:05	2420.00	387.4	402.8	0.105	0	0	0	0	0	-0.818263	-0.837518	0.105096	0.000000	0.000000	0.000000	0.000000	0.000000	0		
486	30-09-2015	09:57:10	2425.00	388.3	403.6	0.106	0	0	0	0	0	-0.819365	-0.838515	0.105674	0.000000	0.000000	0.000000	0.000000	0.000000	0		
487	30-09-2015	09:57:15	2430.00	389.2	404.5	0.106	0	0	0	0	0	-0.820476	-0.839585	0.106089	0.000000	0.000000	0.000000	0.000000	0.000000	0		
488	30-09-2015	09:57:20	2435.00	390.0	405.3	0.106	0	0	0	0	0	-0.821569	-0.840644	0.106324	0.000000	0.000000	0.000000	0.000000	0.000000	0		
489	30-09-2015	09:57:25	2440.00	390.9	406.2	0.107	0	0	0	0	0	-0.822628	-0.841718	0.106892	0.000000	0.000000	0.000000	0.000000	0.000000	0		
